1,AE,0,,,,package_weight,9501,10000,188.78,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,10001,10500,197.22,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,10501,11000,205.67,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,11001,11500,214.11,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,11501,12000,222.55,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,12001,12500,231,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,12501,13000,239.44,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,13001,13500,247.88,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,13501,14000,256.33,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,14001,14500,264.77,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,14501,15000,273.21,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,15001,15500,281.66,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,15501,16000,290.1,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,16001,16500,298.54,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,16501,17000,306.98,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,17001,17500,315.43,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,17501,18000,323.87,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,18001,18500,332.31,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,18501,19000,340.76,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,19001,19500,349.2,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,19501,20000,357.64,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,20001,20500,366.09,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,20501,21000,374.53,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,21001,21500,382.97,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,21501,22000,391.42,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,22001,22500,399.86,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,22501,23000,408.3,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,23001,23500,416.74,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,23501,24000,425.19,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,24001,24500,433.63,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,24501,25000,442.07,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,25001,25500,450.52,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,25501,26000,458.96,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,26001,26500,467.4,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,26501,27000,475.85,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,27001,27500,484.29,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,27501,28000,492.73,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,28001,28500,501.18,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,28501,29000,509.62,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,29001,29500,518.06,0,EMS Shipping (9-15 Working Days),ems
1,AE,0,,,,package_weight,29501,30000,526.5,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,1,500,37.35,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,501,1000,47.27,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,1001,1500,57.19,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,1501,2000,67.11,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,2001,2500,77.12,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,2501,3000,87.14,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,3001,3500,97.16,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,3501,4000,107.18,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,4001,4500,117.2,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,4501,5000,127.22,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,5001,5500,137.24,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,5501,6000,147.26,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,6001,6500,157.28,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,6501,7000,167.3,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,7001,7500,177.32,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,7501,8000,187.34,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,8001,8500,197.36,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,8501,9000,207.38,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,9001,9500,217.4,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,9501,10000,227.42,0,EMS Shipping (9-15 Working Days),ems
