2016-03-10 3:28:11 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 3:29:00 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 3:29:00 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 3:32:28 - PHP Warning:  Invalid argument supplied for foreach() in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\product\category.tpl on line 52
2016-03-10 3:32:44 - PHP Warning:  Invalid argument supplied for foreach() in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\product\category.tpl on line 52
2016-03-10 3:32:53 - PHP Warning:  Invalid argument supplied for foreach() in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\product\category.tpl on line 52
2016-03-10 3:33:50 - PHP Warning:  Invalid argument supplied for foreach() in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\product\category.tpl on line 52
2016-03-10 3:34:11 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 3:34:11 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 3:34:11 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 3:34:11 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 3:34:11 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 3:34:11 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 3:34:15 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 3:34:15 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 3:34:15 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 3:34:15 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 3:34:15 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 3:34:15 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 3:34:28 - PHP Warning:  Invalid argument supplied for foreach() in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\product\category.tpl on line 52
2016-03-10 3:35:38 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 3:35:38 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 3:35:38 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 3:35:38 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 3:35:38 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 3:35:38 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 3:35:38 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 3:35:38 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 3:37:36 - PHP Warning:  Invalid argument supplied for foreach() in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\product\category.tpl on line 52
2016-03-10 3:53:35 - PHP Warning:  include_once(mobile/view/default/template/checkout/include/cart_product.tpl): failed to open stream: No such file or directory in E:\www\opencart\charles_0127\Application\mobile\view\default\template\checkout\cart.tpl on line 6
2016-03-10 3:53:35 - PHP Warning:  include_once(): Failed opening 'mobile/view/default/template/checkout/include/cart_product.tpl' for inclusion (include_path='.;D:\xampp2\php\PEAR') in E:\www\opencart\charles_0127\Application\mobile\view\default\template\checkout\cart.tpl on line 6
2016-03-10 3:54:42 - PHP Warning:  include_once(E:/www/opencart/charles_0127/Application/mobile/view/mobile/view/default/template/checkout/include/cart_product.tpl): failed to open stream: No such file or directory in E:\www\opencart\charles_0127\Application\mobile\view\default\template\checkout\cart.tpl on line 6
2016-03-10 3:54:42 - PHP Warning:  include_once(): Failed opening 'E:/www/opencart/charles_0127/Application/mobile/view/mobile/view/default/template/checkout/include/cart_product.tpl' for inclusion (include_path='.;D:\xampp2\php\PEAR') in E:\www\opencart\charles_0127\Application\mobile\view\default\template\checkout\cart.tpl on line 6
2016-03-10 3:56:32 - PHP Warning:  include_once(mobile/view/default/template/checkout/include/billing_address_from.tpl): failed to open stream: No such file or directory in E:\www\opencart\charles_0127\Application\mobile\view\default\template\checkout\include\payment_method.tpl on line 33
2016-03-10 3:56:32 - PHP Warning:  include_once(): Failed opening 'mobile/view/default/template/checkout/include/billing_address_from.tpl' for inclusion (include_path='.;D:\xampp2\php\PEAR') in E:\www\opencart\charles_0127\Application\mobile\view\default\template\checkout\include\payment_method.tpl on line 33
2016-03-10 4:41:31 - PHP Warning:  include_once(mobile/view/default/template/checkout/include/billing_address_from.tpl): failed to open stream: No such file or directory in E:\www\opencart\charles_0127\Application\mobile\view\default\template\checkout\include\payment_method.tpl on line 33
2016-03-10 4:41:31 - PHP Warning:  include_once(): Failed opening 'mobile/view/default/template/checkout/include/billing_address_from.tpl' for inclusion (include_path='.;D:\xampp2\php\PEAR') in E:\www\opencart\charles_0127\Application\mobile\view\default\template\checkout\include\payment_method.tpl on line 33
2016-03-10 5:01:03 - PHP Warning:  filemtime(): stat failed for catalog/view/theme/default/stylesheet/account.css in E:\www\opencart\charles_0127\Application\system\library\document.php on line 47
2016-03-10 5:01:03 - PHP Warning:  filemtime(): stat failed for catalog/view/javascript/User.js in E:\www\opencart\charles_0127\Application\system\library\document.php on line 67
2016-03-10 5:01:20 - PHP Warning:  Missing argument 4 for ModelAccountCustomer::bingding(), called in E:\www\opencart\charles_0127\Application\mobile\controller\account\login.php on line 85 and defined in E:\www\opencart\charles_0127\Application\model\account\customer.php on line 286
2016-03-10 5:01:23 - PHP Warning:  include_once(mobile/view/default/template/checkout/include/billing_address_from.tpl): failed to open stream: No such file or directory in E:\www\opencart\charles_0127\Application\mobile\view\default\template\checkout\include\payment_method.tpl on line 33
2016-03-10 5:01:23 - PHP Warning:  include_once(): Failed opening 'mobile/view/default/template/checkout/include/billing_address_from.tpl' for inclusion (include_path='.;D:\xampp2\php\PEAR') in E:\www\opencart\charles_0127\Application\mobile\view\default\template\checkout\include\payment_method.tpl on line 33
2016-03-10 5:04:14 - PHP Warning:  include_once(mobile/view/default/template/checkout/include/billing_address_from.tpl): failed to open stream: No such file or directory in E:\www\opencart\charles_0127\Application\mobile\view\default\template\checkout\include\payment_method.tpl on line 33
2016-03-10 5:04:14 - PHP Warning:  include_once(): Failed opening 'mobile/view/default/template/checkout/include/billing_address_from.tpl' for inclusion (include_path='.;D:\xampp2\php\PEAR') in E:\www\opencart\charles_0127\Application\mobile\view\default\template\checkout\include\payment_method.tpl on line 33
